fonte,endereço,pais,telefone,data,hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEXICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nro. 34,"DE HERRERA, DR. LUIS ALBERTO Padrón 126U, Casupá",uruguay,43113024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Peaje Ruta 5 Via Publica,"Padrón 200455C, 25 De Mayo",uruguay,43309110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta UTU,"PEREZ DEL PUERTO, RAFAEL 807 Manzana 17, Maldonado",uruguay,42251294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro,"Manzana 117 Padrón 1522U, Punta Ballena",uruguay,42578186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Peaje,"OLIVERA, LEONARDO (RUTA 9) Padrón 165615C, Garzón",uruguay,44806106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Cedemcar,"Padrón 999999U, San Carlos",uruguay,42668499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital,"CEBERIO, DR. ANDRES Padrón 999999F, San Carlos",uruguay,42669699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Anep,"SARAVIA, APARICIO Padrón 999999U, Punta del Este",uruguay,42491238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Consorcio del Este,"Padrón 540150R, Pan de Azúcar",uruguay,44902438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Consorcio del Este,"Padrón 545150R, Sauce de Portezuelo",uruguay,44902439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Consorcio del Este,"Padrón 550145R, Pan de Azúcar",uruguay,44902440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Utu,"Padrón 30201R, Pan de Azúcar",uruguay,44902697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Cos,"SANABRIA, GREGORIO Manzana 788 Padrón 1394U, Piriápolis",uruguay,44322998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Asistencial Medica,"ARTIGAS Manzana 171 Padrón 786U, Pan de Azúcar",uruguay,44348586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Peninsula,"LOS ARRECIFES Padrón 143U, Punta del Este",uruguay,42443499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Peninsula,"LOS ARRECIFES Padrón 143U, Punta del Este",uruguay,42443598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Central Telefonica,"PEDRAGOSA SIERRA, ORLANDO Manzana 604 Padrón 907U, Punta del Este",uruguay,42484099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Nº1,"Padrón 999999U, San Carlos",uruguay,42664464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Terminal de Omnibus,"RODO, JOSE ENRIQUE Padrón 999999U, San Carlos",uruguay,42667192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio Mautone,"HONDURAS Manzana 1604 Padrón 21262U, Maldonado",uruguay,42228399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nro. 13,"GONZALEZ OLAZA, NUBLE Padrón 999999F, San Carlos",uruguay,42661590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Bvar.Artigas,"SACRAMENTO Manzana 594 Padrón 3294U, Punta del Este",uruguay,42488183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Central la Barra,"7 Manzana 24 Padrón 266U, La Barra",uruguay,42770698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital de Maldonado,"ALEGRE, VENTURA Manzana 1000 Padrón 2604U, Maldonado",uruguay,42225698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Nº2,"RODO, JOSE ENRIQUE Padrón 999999F, San Carlos",uruguay,42663603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Shooping Mall,"ROOSEVELT, FRANKLIN D. Manzana 1850 Padrón 10169U, Punta del Este",uruguay,42492413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Shopping Mall,"ROOSEVELT, FRANKLIN D. Manzana 1850 Padrón 10169U, Punta del Este",uruguay,42492334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Tienda Inglesa,"ROOSEVELT, FRANKLIN D. Manzana 1850 Padrón 10169U, Punta del Este",uruguay,42492135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Shopping de P.Del Este,"ROOSEVELT, FRANKLIN D. Manzana 1850 Padrón 10169U, Punta del Este",uruguay,42496974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Piriapolis,"BARRIOS, HECTOR Manzana 5 Padrón 3631U, Piriápolis",uruguay,44324611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 210R, Cerros Azules",uruguay,44902435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 9667R, José Ignacio",uruguay,44806096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"DEL PINO, SIMON Manzana 1091 Padrón 2008U, Piriápolis",uruguay,44322899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 170615R, Garzón",uruguay,44102875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico de Tarjeta Via Publica,"Padrón 140550C, Punta Negra",uruguay,44902468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta - Via Publica -,"TURIN Padrón 20782U, Maldonado",uruguay,42243522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 999999U, Piriápolis",uruguay,44322941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Asistencial Medica,"25 DE MAYO Manzana 7 Padrón 53U, Maldonado",uruguay,42224052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"DE VIANA, JOAQUIN Manzana 91 Padrón 2356U, Maldonado",uruguay,42239223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nº19 la Barra,"3 Manzana 6 Padrón 69U, La Barra",uruguay,42770311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta - Policlinico San Carlos -,"18 DE JULIO 1071 Manzana 126, San Carlos",uruguay,42660683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjetea Terminal Omnibus,"MISIONES Manzana 785 Padrón 2008U, Piriápolis",uruguay,44324527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"RUTA A RUTA 3, EMPALME KM.7 Padrón 8071R, Quebracho",uruguay,47504222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio,"MONTECASEROS 701, Paysandú",uruguay,47240980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital,"BATLLE Y ORDOÑEZ, PTE JOSE S/N, Guichón",uruguay,47422300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policlinica,"Padrón 414277C, Paysandú",uruguay,47202475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio,"COLON 1287, Paysandú",uruguay,47221948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital,"MONTECASEROS 520, Paysandú",uruguay,47221904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Estacion Ancap,"Padrón 5109R, Chapicuy",uruguay,47504558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Termas de Almiron,"Padrón 7888R, Guichón",uruguay,47402615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Termas de Almiron,"Padrón 7888R, Guichón",uruguay,47402610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Fac.Agronomia,"RUTA RUTA 3 ARTIGAS, GRAL JOSE KM.373, Chacras de Paysandú",uruguay,47202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Facultad de Agronomia,"RUTA RUTA 3 ARTIGAS, GRAL JOSE KM363.600 Padrón 451285C, Chacras de Paysandú",uruguay,47202801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Club Independiente,"Padrón 420395C, Merinos",uruguay,47402440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Peaje Queguay,"Padrón 442297C, Paysandú",uruguay,47202071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 455345C, Quebracho",uruguay,47504727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta - Aldeas de la Bondad -,"Padrón 415295C, Porvenir",uruguay,47202782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Cons. Educ. Tec. Profesional.,"Padrón 420360C, Guichón",uruguay,47402464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefonos Publicos Tarjeta Telecentro,"CMNO VECINAL S//N, Guichón",uruguay,47402439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policlinica M.S.P.,"PITA NEBRIL, DR. Padrón 209U, Nuevo Berlín",uruguay,45682119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjetero - Carcel Departamental Cañitas -,"Padrón 330275C, Fray Bentos",uruguay,45602196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefonos Publicos Tarjeteros Caif las Ranitas,"DAYMAN Padrón 4022R, Fray Bentos",uruguay,45627514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta UTU,"BRASIL 826, Rivera",uruguay,46230467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio,"ANSINA 637, Rivera",uruguay,46224449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio,"CARAMBULA, FAUSTINO 1189, Rivera",uruguay,46233919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital,"25 DE AGOSTO Padrón 3727U, Rivera",uruguay,46221763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo,"SUAREZ, JOAQUIN 554, Rivera",uruguay,46221706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio,"ANSINA 644 apto ., Rivera",uruguay,46221694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policlinica,"BRASIL S/N Padrón 13175U, Rivera",uruguay,46221785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nª8 y 140,"ANOLLES, DR. 446, Rivera",uruguay,46235509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"FICT ANTEL RADIOBASE ANSINA S/N, Minas de Corrales",uruguay,46508345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"27 Padrón 505565C, Amarillo",uruguay,46508589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"27 Padrón 545540C, Rivera",uruguay,46202492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"URUGUAY 569, Rivera",uruguay,46234699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Terminal de Omnibus,"VERA, MSÑOR. JACINTO S/N, Rivera",uruguay,46221716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel Departamental,"VECINAL Padrón 2993R, Rivera",uruguay,46202004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Nro.5,"SEGARRA, ESC. FERNANDO 713, Rivera",uruguay,46231689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel,"Padrón 3557R, Rocha",uruguay,44721987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel,"Padrón 3557R, Rocha",uruguay,44720715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital,"Padrón 999999U, Castillos",uruguay,44759964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital Local,"MARTINEZ RODRIGUEZ, DR. F. Manzana 193 Padrón 2695U, Rocha",uruguay,44725261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policia Caminera,"Padrón 190650C, Rocha",uruguay,44702253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nro. 45,"ACEVEDO DIAZ, EDUARDO Manzana 324 Padrón 6868U, Rocha",uruguay,44726216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"RUTA 31 Padrón 1091R, Rincón de Valentín",uruguay,47304299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nro.67,"Padrón 555395C, Valentín",uruguay,47304952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 565420C, Sarandí del Arapey",uruguay,47704216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Universidad de la Republica,"RIVERA, GRAL FRUCTUOSO S/N Padrón 6143U, Salto",uruguay,47320510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Centro Reg.De Prof.,"SANCHEZ, FLORENCIO 398 Padrón 6404U, Salto",uruguay,47338846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Cro.Atencion Ciudadana Ims,"Padrón 4027R, Lavalleja",uruguay,47302941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"RUTA 11 KMT42 Padrón 200405C, Juan Soler",uruguay,43403302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta UTU,"1 Padrón 310U, Rafael Perazza",uruguay,43462977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Terminal,"BENTANCUR, PBRO. Padrón 11U, San José de Mayo",uruguay,43425044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Asociacion Medica,"ZORRILLA DE SAN MARTIN, JUAN 508, San José de Mayo",uruguay,43425078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Nro 1,"SARANDI 636, San José de Mayo",uruguay,43425054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sociedad Medica,"AVDA RIO DE LA PLATA S/N Padrón 841U, Playa Pascual",uruguay,23479499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hogar de Ancianos,"RUTA 3 KM 90 Padrón 4322U, San José de Mayo",uruguay,43425040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital Libertad,"ARTIGAS, GRAL. JOSE GERVASIO Padrón 1U, Libertad",uruguay,43452669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Terminal de Omnibus,"ARTIGAS, GRAL. JOSE GERVASIO Padrón 11U, San José de Mayo",uruguay,43428868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Salon Diepa,"SARANDI 694, San José de Mayo",uruguay,43429119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"RIVERA Padrón 642U, San Fernando",uruguay,23472145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"LAMAS, GRAL. DIEGO 949, Rodríguez",uruguay,43482686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Garita Policial,"RUTA 3 KM67, Rafael Perazza",uruguay,43462240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Garita Policial,"RUSO, DOMINGO Padrón 17U, Puntas de Valdez",uruguay,43459798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nro. 50,"DI MARTINO, MSÑOR. RICARDO S/N Padrón 2145U, San José de Mayo",uruguay,43428117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel San Jose,"RUTA 11 KMT42 Padrón 200405C, Juan Soler",uruguay,43403046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel San Jose,"RUTA 11 KMT42 Padrón 200405C, Juan Soler",uruguay,43403047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel San Jose,"RUTA 11 KMT42 Padrón 200405C, Juan Soler",uruguay,43403052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Carcel San Jose,"RUTA 11 KMT42 Padrón 200405C, Juan Soler",uruguay,43403054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta ASSE Msp Colonia Bernard,"RUTA 11 S/N Padrón 695R, 18 de Julio",uruguay,43389174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Asociacion Medica desan Jose,"BECERRO DE BENGOA, DR. JULIAN 460, San José de Mayo",uruguay,43429122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefonos Publicos Tarjeta Oficina Ose,"CABILDO S/N, Villa Soriano",uruguay,45304420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"Padrón 5562R, La Concordia",uruguay,45304518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceonro 1,"LAVALLEJA, GRAL JUAN ANTONIO S/N, Cardona",uruguay,45368593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Palmar,"GUATEMALA Padrón 340345C, Pueblo Palmar",uruguay,45302418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 290285C, Dolores",uruguay,45304536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Telecentro Antel,"Padrón 5838U, Villa Darwin (Sacachispas)",uruguay,45302423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 42R, Dolores",uruguay,45304076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Parador Puerto Aldao,"Padrón 5114R, La Concordia",uruguay,45304519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Club Social Agraciada,"DE LOS TREINTA Y TRES Padrón 255270C, Agraciada",uruguay,45404233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Barrio Treinta y Tres,"ROSAS, JUAN S/N, Mercedes",uruguay,45328015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta CAIF Casa Maternal Aupi,"Padrón 335330C, Villa Darwin (Sacachispas)",uruguay,45302366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"FICT ANTEL RADIOBASE TACUAREMBO S/N, Tacuarembó",uruguay,46302462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Ansina,"26 Padrón 475530C, Ansina",uruguay,46309499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Cos,"5 Padrón 10762R, Chamberlain",uruguay,46604294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Caif,"BATLLE BERRES, LUIS S/N Padrón 3455U, Paso de los Toros",uruguay,46644024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Hospital,"TREINTA Y TRES 449, Tacuarembó",uruguay,46326336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"VECINAL Padrón 445570C, Las Toscas",uruguay,46309498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"RUTA 6 S/N, Clavijo",uruguay,46309851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"RUTA 26 S/N, Tacuarembó",uruguay,46302757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"RUTA 6 S/N, Clavijo",uruguay,46309852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"FICT ANTEL RADIOBASE ANSINA S/N, Ansina",uruguay,46309823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"CMNO DEPARTAMENTAL 11362, Paso del Cerro",uruguay,46302464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"CMNO DEPARTAMENTAL S/N, Paso del Cerro",uruguay,46302463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"CMNO VECINAL S/N, Paso del Cerro",uruguay,46302497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nro.29,"RUTA 6 9999, Ansina",uruguay,46309511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"Padrón 470530C, Ansina",uruguay,46309494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Viviendas Mevir,"Padrón 470530C, Ansina",uruguay,46309522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"26 Padrón 475530C, Ansina",uruguay,46309474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Escuela Nro 93,"VECINAL Padrón 445495C, Tacuarembó",uruguay,46302366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Cooperativa Medica,"18 DE JULIO 309, Tacuarembó",uruguay,46329010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Nro 1,"FERREIRA, DR. IVO S/N, Tacuarembó",uruguay,46321547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceo Nro 3,"25 DE AGOSTO S/N, Tacuarembó",uruguay,46321545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policlinica Municipal,"MICHELINI, ZELMAR Padrón 475455C, Tambores",uruguay,46308413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Via Publica,"RUTA 5 S/N, Tacuarembó",uruguay,46302756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Puesto de Peaje,"5 Padrón 510510C, Tacuarembó",uruguay,46302749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Sanatorio Regional,"25 DE MAYO 324, Tacuarembó",uruguay,46328796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Policlinica Vivienda Mevir,"5 Padrón 465480C, Sauce de Batoví",uruguay,46302277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Ctro.P/discapacitados,"FERREIRA ALDUNATE, WILSON 374 Padrón 13792U, Tacuarembó",uruguay,46329096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Cooperativa Medica de Tacuarembo,"FERREIRA, DR. IVO 390 Padrón 388U, Tacuarembó",uruguay,46331957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta,"PUBLICA 6 Padrón 3277R, Vergara",uruguay,44582022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico Tarjeta Liceonº2,"COLMAN, CARMELO Padrón 999999U, Treinta y Tres",uruguay,44527522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telefono Publico de Tarjeta Carcel,"ORIBE, MANUEL 587, Treinta y Tres",uruguay,44527510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
